,title,creation_date,creation_date_earliest,creation_date_latest,medium,accession_number,id,credit_line,date_acquired,department,physical_location,item_width,item_height,item_depth,item_diameter,web_url,provenance_text,classification,image_url,artist_id,party_type,full_name,cited_name,role,nationality,birth_date,death_date,birth_place,death_place,small_img_url
14159,Caricature; [sketch],,1919-01-01,1964-01-01,ink on paper,94.99.36,cmoa:things/e9a71f57-4738-4663-b867-c31bd7c98618,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,4.25,5.5,0.0,0.0,https://collection.carnegieart.org/objects/e9a71f57-4738-4663-b867-c31bd7c98618,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115861/1035309.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115861/sizes/1035309-420.jpg
14160,Caricature; [sketch],,1919-01-01,1964-01-01,ink on paper,94.99.37,cmoa:things/b720d0c9-66b2-478d-8431-1515efb70b94,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,5.625,7.0,0.0,0.0,https://collection.carnegieart.org/objects/b720d0c9-66b2-478d-8431-1515efb70b94,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115862/1035310.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115862/sizes/1035310-420.jpg
14161,Caricature; [sketch],,1919-01-01,1964-01-01,ink on paper,94.99.38,cmoa:things/463e41fb-4707-4ed5-b0eb-48a0bb99dae3,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,5.625,7.0,0.0,0.0,https://collection.carnegieart.org/objects/463e41fb-4707-4ed5-b0eb-48a0bb99dae3,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115863/1035311.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115863/sizes/1035311-420.jpg
14162,Caricature; [sketch],,1919-01-01,1964-01-01,watercolor and pencil on card,94.99.39,cmoa:things/e381cb3d-6b5e-452e-a4f8-eef179c8abc0,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,5.5,7.375,0.0,0.0,https://collection.carnegieart.org/objects/e381cb3d-6b5e-452e-a4f8-eef179c8abc0,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115864/1035312.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115864/sizes/1035312-420.jpg
14163,"Petit Conversation - ""Small Talk""",,1919-01-01,1964-01-01,lithograph on paper,94.99.3,cmoa:things/1c61622c-c83c-458c-a45c-b3f907ba7f45,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,6.25,7.0,0.0,0.0,https://collection.carnegieart.org/objects/1c61622c-c83c-458c-a45c-b3f907ba7f45,"Alfred and Elizabeth Bendiner Foundation, New York, NY",prints,https://cmoa-collection-images.s3.amazonaws.com/thing/115799/1035313.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115799/sizes/1035313-420.jpg
14164,Caricature; [sketch],,1919-01-01,1964-01-01,ink on paper,94.99.40,cmoa:things/2ee37855-a590-419a-8632-09430de508ac,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,5.375,7.0,0.0,0.0,https://collection.carnegieart.org/objects/2ee37855-a590-419a-8632-09430de508ac,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115865/1035314.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115865/sizes/1035314-420.jpg
14165,Caricature; [sketch],,1919-01-01,1964-01-01,ink on paper,94.99.41,cmoa:things/a14bf8e8-265a-4baa-b9ad-e07d544d6ad2,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,5.625,7.0,0.0,0.0,https://collection.carnegieart.org/objects/a14bf8e8-265a-4baa-b9ad-e07d544d6ad2,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115866/1035315.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115866/sizes/1035315-420.jpg
14166,Caricature; [sketch],,1919-01-01,1964-01-01,ink on paper,94.99.42,cmoa:things/5ab756b6-71c3-4832-acfd-a5122fcdedf1,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,5.375,7.0,0.0,0.0,https://collection.carnegieart.org/objects/5ab756b6-71c3-4832-acfd-a5122fcdedf1,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115867/1035316.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115867/sizes/1035316-420.jpg
14167,Caricature; [sketch],,1919-01-01,1964-01-01,pencil on paper,94.99.43,cmoa:things/e8273600-09bd-4467-ba24-82b5b700658f,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,4.5,7.0,0.0,0.0,https://collection.carnegieart.org/objects/e8273600-09bd-4467-ba24-82b5b700658f,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115868/1035317.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115868/sizes/1035317-420.jpg
14168,Caricature; [sketch],,1919-01-01,1964-01-01,pencil on paper,94.99.44,cmoa:things/52f9c52a-c929-4824-9e42-abfa0e510bf5,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,4.5,7.0,0.0,0.0,https://collection.carnegieart.org/objects/52f9c52a-c929-4824-9e42-abfa0e510bf5,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115869/1035318.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115869/sizes/1035318-420.jpg
14169,Caricature; [sketch],,1919-01-01,1964-01-01,pencil and crayon on paper,94.99.45,cmoa:things/7ea23499-b54d-4d7f-8162-a0dfc00305bd,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,4.5,7.0,0.0,0.0,https://collection.carnegieart.org/objects/7ea23499-b54d-4d7f-8162-a0dfc00305bd,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115870/1035319.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115870/sizes/1035319-420.jpg
14170,Caricature; [sketch],,1919-01-01,1964-01-01,pencil on paper,94.99.46,cmoa:things/55b76639-bfd2-48f7-948e-c19d7361041b,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,4.5,7.0,0.0,0.0,https://collection.carnegieart.org/objects/55b76639-bfd2-48f7-948e-c19d7361041b,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115871/1035320.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115871/sizes/1035320-420.jpg
14171,Caricature; [sketch],,1919-01-01,1964-01-01,ink and pencil on paper,94.99.47,cmoa:things/31b102d4-5837-41a0-93a6-7d3e28f1c32b,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,5.5,7.25,0.0,0.0,https://collection.carnegieart.org/objects/31b102d4-5837-41a0-93a6-7d3e28f1c32b,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115872/1035321.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115872/sizes/1035321-420.jpg
14172,Caricature; [sketch],,1919-01-01,1964-01-01,ink and pencil on paper,94.99.48,cmoa:things/7f28f689-bff7-46e4-83ac-4a42cf29b474,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,5.5,7.25,0.0,0.0,https://collection.carnegieart.org/objects/7f28f689-bff7-46e4-83ac-4a42cf29b474,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115873/1035322.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115873/sizes/1035322-420.jpg
14173,Caricature; [sketch],,1919-01-01,1964-01-01,ink on paper,94.99.49,cmoa:things/c330b576-2fa3-424e-865f-5db4083b52c4,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,5.5,7.25,0.0,0.0,https://collection.carnegieart.org/objects/c330b576-2fa3-424e-865f-5db4083b52c4,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115874/1035323.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115874/sizes/1035323-420.jpg
14174,Vespers,,1919-01-01,1964-01-01,lithograph on paper,94.99.4,cmoa:things/34b920c1-5ae2-46d7-8fa8-0cea7644c5ad,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,7.0,11.75,0.0,0.0,https://collection.carnegieart.org/objects/34b920c1-5ae2-46d7-8fa8-0cea7644c5ad,"Alfred and Elizabeth Bendiner Foundation, New York, NY",prints,https://cmoa-collection-images.s3.amazonaws.com/thing/115800/1035324.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115800/sizes/1035324-420.jpg
14175,Caricature; [sketch],,1919-01-01,1964-01-01,ink and pencil on paper,94.99.50,cmoa:things/57020202-cf4d-4327-83c5-cb89d41da829,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,5.5,7.25,0.0,0.0,https://collection.carnegieart.org/objects/57020202-cf4d-4327-83c5-cb89d41da829,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115875/1035325.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115875/sizes/1035325-420.jpg
14176,Caricature; [sketch],,1919-01-01,1964-01-01,ink on paper,94.99.51,cmoa:things/10cc9bfd-1f56-41f3-b3c6-ce9adde74527,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,5.5,7.25,0.0,0.0,https://collection.carnegieart.org/objects/10cc9bfd-1f56-41f3-b3c6-ce9adde74527,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115876/1035326.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115876/sizes/1035326-420.jpg
14177,Caricature; [sketch],,1919-01-01,1964-01-01,pencil on card,94.99.52,cmoa:things/007cf7c9-0eec-4fbb-9d6f-edb1a9bade9e,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,4.75,6.5,0.0,0.0,https://collection.carnegieart.org/objects/007cf7c9-0eec-4fbb-9d6f-edb1a9bade9e,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115877/1035327.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115877/sizes/1035327-420.jpg
14178,Caricature; [sketch],,1919-01-01,1964-01-01,pencil on card,94.99.53,cmoa:things/a73b6bc4-04b7-4efa-89b4-6de043ab7812,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,4.75,6.75,0.0,0.0,https://collection.carnegieart.org/objects/a73b6bc4-04b7-4efa-89b4-6de043ab7812,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115878/1035328.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115878/sizes/1035328-420.jpg
14179,Caricature; [sketch],,1919-01-01,1964-01-01,ink and crayon on paper,94.99.54,cmoa:things/22baeebe-df4d-4904-9649-1102e48a2cd1,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,4.25,5.5,0.0,0.0,https://collection.carnegieart.org/objects/22baeebe-df4d-4904-9649-1102e48a2cd1,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115879/1035329.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115879/sizes/1035329-420.jpg
14180,Caricature; [sketch],,1919-01-01,1964-01-01,ink and crayon on paper,94.99.55,cmoa:things/b4749830-91fc-45b6-9ada-65da389f8c20,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,4.25,5.5,0.0,0.0,https://collection.carnegieart.org/objects/b4749830-91fc-45b6-9ada-65da389f8c20,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115880/1035330.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115880/sizes/1035330-420.jpg
14181,Caricature; [sketch],,1919-01-01,1964-01-01,ink and crayon on paper,94.99.56,cmoa:things/6fc88b76-7c46-4d4f-81e6-f5da07faabbf,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,4.25,5.5,0.0,0.0,https://collection.carnegieart.org/objects/6fc88b76-7c46-4d4f-81e6-f5da07faabbf,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115881/1035331.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115881/sizes/1035331-420.jpg
14182,Caricature; [sketch],,1919-01-01,1964-01-01,ink on paper,94.99.57,cmoa:things/4fc0f0ca-c2c8-482a-896c-57b183960082,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,4.25,5.5,0.0,0.0,https://collection.carnegieart.org/objects/4fc0f0ca-c2c8-482a-896c-57b183960082,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115858/1035332.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115858/sizes/1035332-420.jpg
14183,Caricature; [sketch],,1919-01-01,1964-01-01,ink on paper,94.99.58,cmoa:things/9a4b9102-b596-4dad-b0c4-9e0d5a2f3095,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,4.25,5.5,0.0,0.0,https://collection.carnegieart.org/objects/9a4b9102-b596-4dad-b0c4-9e0d5a2f3095,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115882/1035333.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115882/sizes/1035333-420.jpg
14184,Caricature; [sketch],,1919-01-01,1964-01-01,pencil on card,94.99.59,cmoa:things/e45b21a3-55c3-4db8-9785-085844ef8050,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,8.125,9.375,0.0,0.0,https://collection.carnegieart.org/objects/e45b21a3-55c3-4db8-9785-085844ef8050,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115848/1035334.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115848/sizes/1035334-420.jpg
14185,Knoll,,1919-01-01,1964-01-01,negative,94.99.5,cmoa:things/7652d272-a3f9-4c05-a0cd-eb9d4d3ebe66,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,3.25,4.5,0.0,0.0,https://collection.carnegieart.org/objects/7652d272-a3f9-4c05-a0cd-eb9d4d3ebe66,"Alfred and Elizabeth Bendiner Foundation, New York, NY",photographs,https://cmoa-collection-images.s3.amazonaws.com/thing/115801/1035335.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115801/sizes/1035335-420.jpg
14186,Smiling Man - profile,,1919-01-01,1964-01-01,pencil on paper,94.99.60,cmoa:things/8cc2fd94-836d-422b-840b-86bf2738e2de,Gift of the Alfred and Elizabeth Bendiner Foundation,1994-06-09,Heinz Architectural Center,Not on View,5.0,7.0,0.0,0.0,https://collection.carnegieart.org/objects/8cc2fd94-836d-422b-840b-86bf2738e2de,"Alfred and Elizabeth Bendiner Foundation, New York, NY",drawings and watercolors,https://cmoa-collection-images.s3.amazonaws.com/thing/115847/1035336.jpg,cmoa:parties/f570adcf-6d6d-463a-91a4-1663c637f0e7,Person,Alfred Bendiner,"Bendiner, Alfred",,American,1899-01-01,1964-01-01,"Pittsburgh, Pennsylvania","Philadelphia, Pennsylvania",https://cmoa-collection-images.s3.amazonaws.com/thing/115847/sizes/1035336-420.jpg
